0.0831999778748,200200Z
0.0429329872131,200200Z
0.0428240299225,200200Z
0.0432360172272,200200Z
0.0777390003204,200200Z
0.0261559486389,200200Z
0.130131959915,200200Z
0.026230096817,200200Z
0.0570001602173,200200Z
0.0267200469971,200200Z
0.115910053253,259200Z
0.0261960029602,259200Z
0.0311009883881,259200Z
0.0438230037689,259200Z
0.0263571739197,200200Z
0.0935649871826,140200Z
0.0263609886169,140200Z
0.106209039688,140200Z
0.0555820465088,140200Z
0.0428659915924,200200Z
0.0258648395538,200200Z
0.0932970046997,200200Z
0.0259931087494,200200Z
0.118580818176,140200Z
0.0261671543121,140200Z
0.0315680503845,200200Z
0.0436091423035,200200Z
0.026319026947,200200Z
0.0933890342712,200200Z
0.0338490009308,200200Z
0.107508182526,200200Z
0.0260632038116,200200Z
0.0437622070312,200200Z
0.0547239780426,200200Z
0.0395369529724,200200Z
0.054615020752,200200Z
0.0324690341949,200200Z
0.107512950897,200200Z
0.0259561538696,200200Z
0.0317890644073,200200Z
0.0509839057922,200200Z
0.0260078907013,200200Z
0.0320820808411,200200Z
0.0754950046539,200200Z
0.0296530723572,200200Z
0.0324709415436,200200Z
0.0465788841248,200200Z
0.0257039070129,200200Z
0.0312359333038,200200Z
0.0517809391022,200200Z
0.0257089138031,200200Z
0.120179176331,200200Z
0.0544188022614,200200Z
0.0440030097961,200200Z
0.0310220718384,200200Z
0.0821959972382,200200Z
0.0259611606598,200200Z
0.107872009277,200200Z
0.0330910682678,200200Z
0.0440640449524,200200Z
0.0549590587616,200200Z
0.062714099884,200200Z
0.0353720188141,200200Z
0.0291810035706,200200Z
0.0329670906067,200200Z
0.0332660675049,200200Z
0.0330398082733,200200Z
0.033084154129,200200Z
0.0328891277313,200200Z
0.0336019992828,200200Z
0.032842874527,200200Z
0.0329461097717,200200Z
0.0330321788788,200200Z
0.0332858562469,200200Z
0.0329730510712,200209Z
0.068489074707,200260Z
0.02570104599,200260Z
0.0309991836548,200260Z
0.0430879592896,200260Z
0.025787115097,200260Z
0.104917049408,200260Z
0.0535440444946,200260Z
0.0683419704437,200260Z
0.0256650447845,200260Z
0.032016992569,200260Z
0.0433509349823,200260Z
0.0254511833191,200260Z
0.0933740139008,200260Z
0.0258100032806,200260Z
0.117895841599,200260Z
0.0255010128021,200260Z
0.0314989089966,200260Z
0.0431048870087,200260Z
0.0252339839935,200260Z
0.0935680866241,200260Z
0.0255169868469,200260Z
0.105257034302,200260Z
0.0539939403534,200260Z
0.090717792511,200260Z
0.0540509223938,200260Z
0.0500671863556,200260Z
0.025456905365,200260Z
0.0319359302521,200260Z
0.0677840709686,200260Z
0.0255959033966,200260Z
0.0312840938568,200260Z
0.0429549217224,200260Z
0.0255000591278,200260Z
0.0933680534363,200260Z
0.0254850387573,200260Z
0.118155002594,200260Z
0.0258071422577,200260Z
0.0316259860992,200260Z
0.042552947998,245260Z
0.0256028175354,259260Z
0.0312211513519,259209Z
0.0804669857025,259204Z
0.0542840957642,259204Z
0.0436320304871,259207Z
0.02632188797,259207Z
0.0934619903564,259208Z
0.0258069038391,259208Z
0.0929040908813,259209Z
0.0256311893463,259208Z
0.126951932907,259208Z
0.0256550312042,259209Z
0.0680539608002,259209Z
0.0257351398468,259209Z
0.0313718318939,259208Z
0.0677080154419,259208Z
0.0256459712982,259208Z
0.0316519737244,259208Z
0.0799911022186,259208Z
0.0540249347687,259208Z
0.0555579662323,259208Z
0.0399658679962,259208Z
0.0682001113892,259208Z
0.0256719589233,259208Z
0.0312528610229,259208Z
0.0928931236267,259209Z
0.0258040428162,259209Z
0.0680289268494,259209Z
0.0257489681244,259209Z
0.0314638614655,259209Z
0.0427751541138,259209Z
0.0258278846741,259209Z
0.117989063263,259209Z
0.0257480144501,259209Z
0.0314421653748,259209Z
0.0428459644318,259209Z
0.025810956955,259209Z
0.104943037033,259209Z
0.0542020797729,259209Z
0.0806450843811,259209Z
0.0540161132812,259209Z
0.0438151359558,259250Z
0.0265600681305,259260Z
0.0934529304504,200260Z
0.0258150100708,200260Z
0.118141889572,200260Z
0.0258431434631,200260Z
0.0324468612671,200260Z
0.0427439212799,200260Z
0.025927066803,200260Z
0.0928909778595,200260Z
0.025808095932,200260Z
0.0927979946136,200260Z
0.0255270004272,200260Z
0.105161905289,200260Z
0.0524759292603,200260Z
0.0680871009827,200260Z
0.0256090164185,200260Z
0.0314111709595,200260Z
0.0429990291595,200260Z
0.0258409976959,200260Z
0.0927801132202,200260Z
0.0258550643921,200260Z
0.118023872375,200260Z
0.0258700847626,200260Z
0.0314309597015,200260Z
0.0676910877228,200260Z
0.0256700515747,200260Z
0.0333318710327,200260Z
0.0432839393616,200260Z
0.0258548259735,200260Z
0.106310844421,200260Z
0.0540678501129,200260Z
0.0559251308441,200260Z
0.0290069580078,200260Z
0.0941641330719,200260Z
0.0258259773254,200260Z
0.0325751304626,200260Z
0.0688412189484,259260Z
0.0256998538971,259260Z
0.0315461158752,259249Z
0.0675599575043,259231Z
0.0256810188293,259232Z
0.0323479175568,259221Z
0.043123960495,259224Z
0.0261380672455,259214Z
0.101404905319,259220Z
0.0257501602173,259220Z
0.0324749946594,259220Z
0.105087041855,259221Z
0.0540900230408,259221Z
0.0540299415588,259221Z
0.0934431552887,259221Z
0.0255880355835,259221Z
0.0312130451202,259221Z
0.0681431293488,259221Z
0.0253179073334,259221Z
0.0314450263977,259221Z
0.043200969696,259221Z
0.0257089138031,259221Z
0.0931630134583,259222Z
0.0254390239716,259222Z
0.118202924728,259222Z
0.0254580974579,259222Z
0.0322740077972,259222Z
0.043417930603,259222Z
0.025808095932,259222Z
0.118674039841,259222Z
0.0540070533752,259222Z
0.0797529220581,259222Z
0.0538320541382,259222Z
0.0392870903015,259222Z
0.0321269035339,259222Z
0.0332682132721,259222Z
0.0430889129639,259223Z
0.0259130001068,259228Z
0.117948055267,206260Z
0.0255930423737,206260Z
0.0311918258667,200260Z
0.0432181358337,200260Z
0.0407671928406,200260Z
0.0675790309906,200260Z
0.0256929397583,200260Z
0.118134975433,200260Z
0.0253210067749,200260Z
0.0311181545258,200260Z
0.055419921875,200260Z
0.0536918640137,200260Z
0.0680861473083,200260Z
0.0255069732666,200260Z
0.0318479537964,200260Z
0.0677671432495,200260Z
0.0253798961639,200260Z
0.0320258140564,200260Z
0.042505979538,200260Z
0.0254111289978,200260Z
0.0933320522308,200260Z
0.0259659290314,200260Z
0.142680168152,200260Z
0.0255589485168,200260Z
0.0435690879822,200260Z
0.0256600379944,200260Z
0.104534864426,200260Z
0.0534660816193,200260Z
0.0802850723267,200260Z
0.0535569190979,200260Z
0.055212020874,200260Z
0.0308470726013,200260Z
0.0935108661652,200260Z
0.0253601074219,200260Z
0.0320680141449,200260Z
0.0423798561096,200260Z
0.0255379676819,200260Z
0.118302106857,200260Z
0.0255401134491,200260Z
0.0322270393372,200260Z
0.0434019565582,200260Z
0.0254859924316,200260Z
0.0933961868286,259249Z
0.0253870487213,259227Z
0.130266189575,259214Z
0.053572177887,259214Z
0.0429739952087,259216Z
0.0255079269409,259216Z
0.0311241149902,259216Z
0.0684931278229,259216Z
0.025356054306,259216Z
0.0320188999176,259216Z
0.0425357818604,259216Z
0.0259909629822,259216Z
0.117805957794,259216Z
0.0255210399628,259216Z
0.0321409702301,259216Z
0.0433328151703,259216Z
0.0255599021912,259216Z
0.09348487854,259216Z
0.0286297798157,259216Z
0.130515098572,259216Z
0.0542619228363,259216Z
0.0550179481506,259216Z
0.0386669635773,259216Z
0.0677080154419,259216Z
0.025673866272,259216Z
0.0314128398895,259216Z
0.0679271221161,259216Z
0.0255179405212,259216Z
0.0323870182037,259216Z
0.0682580471039,259216Z
0.0254838466644,259216Z
0.0310251712799,259216Z
0.0436029434204,259216Z
0.0255990028381,259216Z
0.0929489135742,259216Z
0.025829076767,259210Z
0.0930089950562,259260Z
0.0255448818207,227260Z
0.130180120468,200260Z
0.0540709495544,200260Z
0.0426950454712,200260Z
0.0272169113159,200260Z
0.0320460796356,200260Z
0.0431880950928,200260Z
0.0257930755615,200260Z
0.119208812714,200260Z
0.0254700183868,200260Z
0.0302991867065,200260Z
0.0440220832825,200260Z
0.0256218910217,200260Z
0.0931880474091,200260Z
0.0256309509277,200260Z
0.119500875473,200260Z
0.0255830287933,200260Z
0.0314290523529,200260Z
0.0547590255737,200260Z
0.054162979126,200260Z
0.0425839424133,200260Z
0.0257289409637,200260Z
0.0931680202484,200260Z
0.025799036026,200260Z
0.117850065231,200260Z
0.0254700183868,200260Z
0.0321969985962,200260Z
0.0436239242554,200260Z
0.0255651473999,200260Z
0.118105888367,200260Z
0.0255789756775,200260Z
0.0322489738464,200260Z
0.0434229373932,200260Z
0.0257911682129,200260Z
0.104994058609,200260Z
0.0539638996124,200260Z
0.104710817337,200260Z
0.0543200969696,200260Z
0.0382080078125,200260Z
0.0324790477753,200260Z
0.0730130672455,200200Z
0.0255551338196,200200Z
0.032231092453,200200Z
0.0682139396667,200200Z
0.0252990722656,200200Z
0.0320739746094,200200Z
0.0513310432434,200200Z
0.0256268978119,200200Z
0.108453035355,200200Z
0.0256481170654,200200Z
0.0329120159149,200200Z
0.0500509738922,200200Z
0.0254340171814,200200Z
0.0313041210175,200200Z
0.0563881397247,200200Z
0.0536179542542,200200Z
0.0816810131073,200200Z
0.025741815567,200200Z
0.0321869850159,200200Z
0.0758290290833,200200Z
0.0255510807037,200200Z
0.0320031642914,200200Z
0.0528030395508,200200Z
0.0254008769989,200200Z
0.0313720703125,200200Z
0.0515968799591,200200Z
0.0255069732666,200200Z
0.0323028564453,200200Z
0.0759320259094,200200Z
0.0254139900208,200200Z
0.0319130420685,200200Z
0.035099029541,200200Z
0.0326840877533,200200Z
0.10343503952,200200Z
0.0538790225983,200200Z
0.0596139431,200200Z
0.0438249111176,200200Z
0.0841639041901,200200Z
0.0258300304413,200200Z
0.0310900211334,200200Z
0.0516939163208,200200Z
0.0256259441376,200200Z
0.133082151413,200200Z
0.0259130001068,200200Z
0.0578210353851,200200Z
0.0252890586853,200200Z
0.0835239887238,200200Z
0.0325191020966,200200Z
0.144888162613,200200Z
0.0540509223938,200200Z
0.0389280319214,200200Z
0.122220039368,200200Z
0.0261859893799,200200Z
0.0315070152283,200200Z
0.0760309696198,200200Z
0.0257580280304,200200Z
0.0591399669647,200200Z
0.0457139015198,200200Z
0.0880529880524,200200Z
0.0253958702087,200200Z
0.0309340953827,200200Z
0.0522859096527,200200Z
0.0252599716187,200200Z
0.0870399475098,200200Z
0.0534081459045,200200Z
0.0831761360168,200200Z
0.0255441665649,200200Z
0.0322148799896,200200Z
0.0508918762207,200200Z
0.0253920555115,200200Z
