1.270000000000000000e+02 1.670000000000000000e+02
1.280000000000000000e+02 1.650000000000000000e+02
1.280000000000000000e+02 1.640000000000000000e+02
1.300000000000000000e+02 1.580000000000000000e+02
1.320000000000000000e+02 1.530000000000000000e+02
1.330000000000000000e+02 1.480000000000000000e+02
1.340000000000000000e+02 1.430000000000000000e+02
1.350000000000000000e+02 1.380000000000000000e+02
1.350000000000000000e+02 1.320000000000000000e+02
1.360000000000000000e+02 1.270000000000000000e+02
1.370000000000000000e+02 1.220000000000000000e+02
1.380000000000000000e+02 1.170000000000000000e+02
1.410000000000000000e+02 1.120000000000000000e+02
1.430000000000000000e+02 1.070000000000000000e+02
1.470000000000000000e+02 1.020000000000000000e+02
1.500000000000000000e+02 9.700000000000000000e+01
1.520000000000000000e+02 9.200000000000000000e+01
1.560000000000000000e+02 8.700000000000000000e+01
1.580000000000000000e+02 8.200000000000000000e+01
1.630000000000000000e+02 7.900000000000000000e+01
1.680000000000000000e+02 7.600000000000000000e+01
1.730000000000000000e+02 7.400000000000000000e+01
1.780000000000000000e+02 7.100000000000000000e+01
1.830000000000000000e+02 7.000000000000000000e+01
1.880000000000000000e+02 6.800000000000000000e+01
1.930000000000000000e+02 6.700000000000000000e+01
1.980000000000000000e+02 6.600000000000000000e+01
2.030000000000000000e+02 6.500000000000000000e+01
2.090000000000000000e+02 6.400000000000000000e+01
2.140000000000000000e+02 6.300000000000000000e+01
2.200000000000000000e+02 6.300000000000000000e+01
2.260000000000000000e+02 6.200000000000000000e+01
2.330000000000000000e+02 6.200000000000000000e+01
2.390000000000000000e+02 6.200000000000000000e+01
2.450000000000000000e+02 6.200000000000000000e+01
2.510000000000000000e+02 6.200000000000000000e+01
2.570000000000000000e+02 6.200000000000000000e+01
2.630000000000000000e+02 6.200000000000000000e+01
2.690000000000000000e+02 6.200000000000000000e+01
2.750000000000000000e+02 6.200000000000000000e+01
2.810000000000000000e+02 6.200000000000000000e+01
2.880000000000000000e+02 6.200000000000000000e+01
2.940000000000000000e+02 6.200000000000000000e+01
3.000000000000000000e+02 6.200000000000000000e+01
3.060000000000000000e+02 6.200000000000000000e+01
3.120000000000000000e+02 6.200000000000000000e+01
3.180000000000000000e+02 6.200000000000000000e+01
3.240000000000000000e+02 6.200000000000000000e+01
3.310000000000000000e+02 6.200000000000000000e+01
3.370000000000000000e+02 6.200000000000000000e+01
3.420000000000000000e+02 6.300000000000000000e+01
3.480000000000000000e+02 6.300000000000000000e+01
3.540000000000000000e+02 6.300000000000000000e+01
3.610000000000000000e+02 6.300000000000000000e+01
3.670000000000000000e+02 6.400000000000000000e+01
3.740000000000000000e+02 6.400000000000000000e+01
3.810000000000000000e+02 6.400000000000000000e+01
3.870000000000000000e+02 6.400000000000000000e+01
3.930000000000000000e+02 6.400000000000000000e+01
3.980000000000000000e+02 6.500000000000000000e+01
4.050000000000000000e+02 6.500000000000000000e+01
4.110000000000000000e+02 6.500000000000000000e+01
4.180000000000000000e+02 6.500000000000000000e+01
4.250000000000000000e+02 6.500000000000000000e+01
4.310000000000000000e+02 6.600000000000000000e+01
4.360000000000000000e+02 6.700000000000000000e+01
4.430000000000000000e+02 6.800000000000000000e+01
4.480000000000000000e+02 6.900000000000000000e+01
4.530000000000000000e+02 7.000000000000000000e+01
4.590000000000000000e+02 7.100000000000000000e+01
4.650000000000000000e+02 7.200000000000000000e+01
4.720000000000000000e+02 7.300000000000000000e+01
4.770000000000000000e+02 7.400000000000000000e+01
4.840000000000000000e+02 7.500000000000000000e+01
4.890000000000000000e+02 7.600000000000000000e+01
4.940000000000000000e+02 7.800000000000000000e+01
4.990000000000000000e+02 8.000000000000000000e+01
5.040000000000000000e+02 8.200000000000000000e+01
5.090000000000000000e+02 8.400000000000000000e+01
5.140000000000000000e+02 8.600000000000000000e+01
5.200000000000000000e+02 8.800000000000000000e+01
5.250000000000000000e+02 9.000000000000000000e+01
5.310000000000000000e+02 9.400000000000000000e+01
5.360000000000000000e+02 9.700000000000000000e+01
5.410000000000000000e+02 1.000000000000000000e+02
5.460000000000000000e+02 1.030000000000000000e+02
5.490000000000000000e+02 1.080000000000000000e+02
5.530000000000000000e+02 1.120000000000000000e+02
5.570000000000000000e+02 1.170000000000000000e+02
5.590000000000000000e+02 1.220000000000000000e+02
5.600000000000000000e+02 1.270000000000000000e+02
5.620000000000000000e+02 1.330000000000000000e+02
5.640000000000000000e+02 1.380000000000000000e+02
5.660000000000000000e+02 1.440000000000000000e+02
5.680000000000000000e+02 1.490000000000000000e+02
5.690000000000000000e+02 1.540000000000000000e+02
