4.400000000000000000e+01 0.000000000000000000e+00
4.400000000000000000e+01 1.750000000000000000e+02
4.300000000000000000e+01 1.760000000000000000e+02
2.100000000000000000e+01 1.760000000000000000e+02
2.100000000000000000e+01 1.800000000000000000e+02
2.000000000000000000e+01 1.810000000000000000e+02
0.000000000000000000e+00 1.810000000000000000e+02
0.000000000000000000e+00 2.140000000000000000e+02
1.700000000000000000e+01 2.140000000000000000e+02
1.800000000000000000e+01 2.150000000000000000e+02
1.800000000000000000e+01 2.160000000000000000e+02
2.800000000000000000e+01 2.160000000000000000e+02
2.800000000000000000e+01 2.110000000000000000e+02
2.900000000000000000e+01 2.100000000000000000e+02
3.100000000000000000e+01 2.100000000000000000e+02
3.200000000000000000e+01 2.090000000000000000e+02
3.200000000000000000e+01 2.060000000000000000e+02
2.900000000000000000e+01 2.060000000000000000e+02
2.800000000000000000e+01 2.050000000000000000e+02
2.800000000000000000e+01 1.900000000000000000e+02
2.900000000000000000e+01 1.890000000000000000e+02
3.100000000000000000e+01 1.890000000000000000e+02
3.200000000000000000e+01 1.880000000000000000e+02
3.200000000000000000e+01 1.850000000000000000e+02
2.900000000000000000e+01 1.850000000000000000e+02
2.800000000000000000e+01 1.840000000000000000e+02
2.900000000000000000e+01 1.830000000000000000e+02
3.900000000000000000e+01 1.830000000000000000e+02
4.000000000000000000e+01 1.840000000000000000e+02
4.000000000000000000e+01 1.860000000000000000e+02
3.900000000000000000e+01 1.870000000000000000e+02
3.700000000000000000e+01 1.870000000000000000e+02
3.500000000000000000e+01 1.890000000000000000e+02
3.500000000000000000e+01 2.160000000000000000e+02
1.340000000000000000e+02 2.160000000000000000e+02
1.340000000000000000e+02 1.880000000000000000e+02
1.330000000000000000e+02 1.870000000000000000e+02
1.290000000000000000e+02 1.870000000000000000e+02
1.280000000000000000e+02 1.860000000000000000e+02
1.280000000000000000e+02 1.840000000000000000e+02
1.290000000000000000e+02 1.830000000000000000e+02
1.340000000000000000e+02 1.830000000000000000e+02
1.340000000000000000e+02 1.740000000000000000e+02
1.200000000000000000e+02 1.740000000000000000e+02
1.190000000000000000e+02 1.730000000000000000e+02
1.190000000000000000e+02 1.690000000000000000e+02
1.120000000000000000e+02 1.690000000000000000e+02
1.110000000000000000e+02 1.680000000000000000e+02
1.110000000000000000e+02 0.000000000000000000e+00
