0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+01 -1.700000000000000122e-01 6.990000000000000213e+00 4.070000000000000284e+00
1.800000000000000000e+01 -2.200000000000000011e-01 8.470000000000000639e+00 5.820000000000000284e+00
1.800000000000000000e+01 -2.899999999999999800e-01 8.490000000000000213e+00 6.839999999999999858e+00
1.800000000000000000e+01 -3.200000000000000067e-01 8.439999999999999503e+00 7.320000000000000284e+00
1.700000000000000000e+01 -4.000000000000000222e-01 8.349999999999999645e+00 7.610000000000000320e+00
1.750000000000000000e+01 -4.199999999999999845e-01 8.500000000000000000e+00 7.490000000000000213e+00
1.750000000000000000e+01 -4.600000000000000200e-01 8.789999999999999147e+00 7.629999999999999893e+00
1.700000000000000000e+01 -5.400000000000000355e-01 6.440000000000000391e+00 7.629999999999999893e+00
1.700000000000000000e+01 -6.800000000000000488e-01 7.230000000000000426e+00 7.509999999999999787e+00
1.750000000000000000e+01 -7.700000000000000178e-01 4.820000000000000284e+00 7.360000000000000320e+00
1.750000000000000000e+01 -8.900000000000000133e-01 7.349999999999999645e+00 7.370000000000000107e+00
1.700000000000000000e+01 -9.200000000000000400e-01 4.959999999999999964e+00 7.360000000000000320e+00
1.700000000000000000e+01 -1.040000000000000036e+00 3.640000000000000124e+00 7.129999999999999893e+00
1.700000000000000000e+01 -1.040000000000000036e+00 5.450000000000000178e+00 7.280000000000000249e+00
1.700000000000000000e+01 -6.700000000000000400e-01 8.529999999999999361e+00 7.610000000000000320e+00
1.750000000000000000e+01 -4.000000000000000083e-02 9.570000000000000284e+00 8.210000000000000853e+00
1.700000000000000000e+01 5.600000000000000533e-01 8.199999999999999289e+00 8.900000000000000355e+00
1.650000000000000000e+01 1.100000000000000089e+00 1.015000000000000036e+01 9.789999999999999147e+00
1.600000000000000000e+01 1.530000000000000027e+00 1.077999999999999936e+01 1.033999999999999986e+01
1.650000000000000000e+01 2.200000000000000178e+00 1.275000000000000000e+01 1.106000000000000050e+01
1.700000000000000000e+01 3.040000000000000036e+00 1.371000000000000085e+01 1.189000000000000057e+01
1.500000000000000000e+01 3.680000000000000160e+00 1.331000000000000050e+01 1.271000000000000085e+01
1.600000000000000000e+01 4.230000000000000426e+00 1.322000000000000064e+01 1.333999999999999986e+01
1.500000000000000000e+01 4.980000000000000426e+00 1.200999999999999979e+01 1.408999999999999986e+01
1.550000000000000000e+01 5.959999999999999964e+00 1.582000000000000028e+01 1.539000000000000057e+01
1.550000000000000000e+01 6.660000000000000142e+00 1.447000000000000064e+01 1.623000000000000043e+01
1.450000000000000000e+01 6.980000000000000426e+00 1.407000000000000028e+01 1.651999999999999957e+01
1.500000000000000000e+01 7.230000000000000426e+00 1.892000000000000171e+01 1.682999999999999829e+01
1.500000000000000000e+01 7.429999999999999716e+00 1.705000000000000071e+01 1.723999999999999844e+01
1.500000000000000000e+01 7.570000000000000284e+00 1.648000000000000043e+01 1.739000000000000057e+01
1.500000000000000000e+01 7.750000000000000000e+00 1.850000000000000000e+01 1.750000000000000000e+01
1.400000000000000000e+01 7.950000000000000178e+00 1.526999999999999957e+01 1.787000000000000099e+01
1.400000000000000000e+01 8.050000000000000711e+00 1.755999999999999872e+01 1.814999999999999858e+01
1.400000000000000000e+01 8.210000000000000853e+00 1.726999999999999957e+01 1.825000000000000000e+01
1.400000000000000000e+01 8.300000000000000711e+00 1.964000000000000057e+01 1.835999999999999943e+01
1.400000000000000000e+01 8.269999999999999574e+00 1.664999999999999858e+01 1.841000000000000014e+01
1.400000000000000000e+01 8.210000000000000853e+00 1.957000000000000028e+01 1.821999999999999886e+01
1.400000000000000000e+01 8.199999999999999289e+00 1.837999999999999901e+01 1.828999999999999915e+01
1.400000000000000000e+01 8.210000000000000853e+00 1.591999999999999993e+01 1.837999999999999901e+01
1.400000000000000000e+01 8.199999999999999289e+00 2.094999999999999929e+01 1.850000000000000000e+01
1.450000000000000000e+01 8.160000000000000142e+00 1.966000000000000014e+01 1.860000000000000142e+01
1.500000000000000000e+01 8.099999999999999645e+00 1.837000000000000099e+01 1.860000000000000142e+01
1.500000000000000000e+01 8.009999999999999787e+00 1.325999999999999979e+01 1.842999999999999972e+01
1.450000000000000000e+01 7.750000000000000000e+00 1.821000000000000085e+01 1.835999999999999943e+01
1.450000000000000000e+01 7.379999999999999893e+00 1.708999999999999986e+01 1.785999999999999943e+01
1.400000000000000000e+01 6.900000000000000355e+00 1.753000000000000114e+01 1.746999999999999886e+01
1.450000000000000000e+01 6.030000000000000249e+00 1.598000000000000043e+01 1.667999999999999972e+01
1.500000000000000000e+01 5.250000000000000000e+00 1.493999999999999950e+01 1.582000000000000028e+01
1.500000000000000000e+01 4.629999999999999893e+00 1.431000000000000050e+01 1.519999999999999929e+01
1.450000000000000000e+01 3.870000000000000107e+00 1.449000000000000021e+01 1.430000000000000071e+01
1.400000000000000000e+01 3.450000000000000178e+00 1.568999999999999950e+01 1.407000000000000028e+01
1.500000000000000000e+01 2.319999999999999840e+00 1.580000000000000071e+01 1.316999999999999993e+01
1.500000000000000000e+01 1.510000000000000009e+00 1.001999999999999957e+01 1.182000000000000028e+01
1.500000000000000000e+01 1.000000000000000000e+00 1.073000000000000043e+01 1.140000000000000036e+01
1.500000000000000000e+01 2.899999999999999800e-01 1.376999999999999957e+01 1.114000000000000057e+01
1.600000000000000000e+01 -6.500000000000000222e-01 9.949999999999999289e+00 9.820000000000000284e+00
1.600000000000000000e+01 -9.699999999999999734e-01 8.759999999999999787e+00 9.320000000000000284e+00
